Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,99.4,99.5,99.6,99.8,99.9,99.9,100,100,100,100,100,100,100,..
Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.68,32.07,34.65,37.44,67,69,71,49.9,50.3,57.7605,58.2153,74.495,76.7412,80.2126,..
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198,..
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.5407792138963,93.6029804526123,93.7979704671729,93.7649180861452,107.431409833521,105.727652234967,104.469976581506,103.685761485913,103.337388931903,105.074923420813,106.519975508955,106.778422255742,106.97324544397,106.673559179739,107.605837807201
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.9811349895035,87.7193726926085,88.1958686665424,88.3360494330142,104.382597025321,105.06970563726,106.047154912204,94.3536367146469,95.915919225487,95.6507638474012,96.1733374702658,96.5853430388789,97.6136725974109,97.8896863952854,99.3439166347193
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.62,42.589,42.558,42.527,42.496,42.49,42.511,42.557,42.629,42.726,42.849,42.998,43.173,43.373,43.599
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,87.9378518951573,98.6175965326556,96.3064098336294,95.6872968332383,94.2282919690928,88.9664154565323,89.0046837188671,88.6233902754378,87.4467874275648,87.6322371148906,79.265722119158,88.4708865399267,112.117671579766,93.9946211488052,88.6661154286831
Moldova,MDA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.5242792157291,23.1620459782063,23.6339113929057,23.0338604258084,25.9895514253881,24.028054718844,22.2296027518614,22.4256047290186,23.3442713297151,23.3938698713556,24.9383609100281,24.0883884467141,22.1144731528817,19.4365139692195,19.9854977022621
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.937,2.648,2.151,1.873,1.425,1.742,1.557,1.586,1.196,1.466,1.186,0.785,0.897,1.555,1.434
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.06521962654098,7.02235694617619,1.01221841230461,9.57709832354816,7.18702777537968,4.91037176536236,3.00844358752744,-3.20618323813213,5.69790121192926,7.12088951975396,-13.2391048292108,22.2322155851208,11.0469394271752,5.04338259195359,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,161853.920622244,179363.984221513,165444.651378771,184940.663804718,195693.570738894,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256580.515122745,..
Monaco,MCO,"Population, total",SP.POP.TOTL,33163,33946,34711,35447,36128,36757,37276,37678,38154,38109,38050,38527,38931,38956,38631
Monaco,MCO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.31735002994537,1.58989000320435,1.78004002571106,1.33440005779266,1.02186000347137,..,1.37126004695892,1.45816004276276,..,1.15896999835968,..,1.41926002502441,1.17105996608734,1.73223996162415,..
Monaco,MCO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.95791674,4.63501215,4.7558527,4.57341814,4.44085073,4.31544638,4.12467051,4.15852451,4.04578018,3.87726593,4.27929592,3.67252064,3.39779735,..,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,75,80.3,87,90.7,92.4,93.3633,95.2082,97.053,..,83.3397,98.5709,99.0776,99.1497,99.1497,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372,..
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,142.419937133789,..,..,..,..,..,..,..,120.58309173584
Monaco,MCO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,153.586303710938,..,..,..,..,..,..,..,158.546615600586
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.3651616786311,17.2907775869555,12.3198198494032,11.6489161878925,7.88522548204762,2.37983580731722,1.48978448679577,5.63687638694772,7.74488062024881,5.60224422064255,-4.55775197583431,1.63676957736662,5.0327096366527,7.4221127615025,4.86400143355705
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902,6691.48209834228
Mongolia,MNG,"Population, total",SP.POP.TOTL,2738622,2786317,2839705,2899011,2963113,3026864,3088856,3148917,3208189,3267673,3327204,3383741,3433748,3481145,3524788
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.64510011672974,4.60902976989746,5.19520998001099,4.94077014923096,4.71484994888306,4.22361993789673,5.18310022354126,4.06897020339966,..,..,..,..,..,3.65764999389648,..
Mongolia,MNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.73945642,3.58612084,3.85800076,4.08932018,4.20989752,4.23154545,4.58008575,4.33954191,4.53449297,4.49497986,4.6662488,7.21042728,8.85170174,..,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.5,72.1,83.7,81.2,86,88,90.8,93.6,98.1,98.9,99.5,100,100,100,..
Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.2,12.5,16.4,17.7,19.9424,22.5,22.2658,23.7143,47.13,51.08,62.5,81.6068,82.1725,83.0162,..
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5056097560976,69.109268292683,69.500243902439,70.0980487804878,70.5831707317073,70.810243902439,70.2239024390244,70.5434146341463,70.8270731707317,71.0531707317073,71.3490243902439,71.6451219512195,71.9007317073171,72.1224390243902,..
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,121.840103149414,120.545547485352,115.839420097405,107.682179792169,99.8473218349628,97.8139824176106,97.2863818674059,94.4515595966861,95.085682296023,94.1334790567196,92.3464601580662,92.024228960725,93.3473848373298,93.0654411114222,92.3400789423552
Mongolia,MNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.1776885986328,..,..,..,..,..,..,..,91.2949725153641,88.7463471502002,95.3826370696027,98.3276220923038,93.5508272676123,96.8181201904352,..
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.567,67.963,68.03,68.097,68.163,68.23,68.297,68.363,68.445,68.543,68.657,68.785,68.93,69.089,69.263
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,103.350031656557,126.999228633482,109.588564338415,100.311989662943,109.322311877187,89.653663477814,101.055237224997,115.932901867963,126.355873241513,124.396514621165,112.838647629317,119.098078437771,136.327929944516,142.864246599181,138.891463093875
Mongolia,MNG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,34.4863190088044,48.4123299193304,45.1162782409515,39.2636451899871,28.5737584489569,18.2769008129924,18.6646598388544,22.3489597718333,26.8454271041154,27.9834550940703,23.5781782369194,26.8353436062842,29.813559943485,25.3256810049806,26.8023167602243
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.549,4.769,3.905,4.231,4.798,4.861,7.235,6.359,5.377,9.269,6.594,7.747,6.211,5.503,5.424
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.73433108233829,3.22845102061061,-2.72379077130623,3.54897991245058,1.78369858106701,3.39038139712073,2.94928032097511,4.71646527572034,5.0778888113381,4.06294499167197,-15.3068937570407,13.0434642521552,6.40668032879275,6.33769754243548,3.04031579750065
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,6688.40259641346,7325.64689244715,6577.74033229273,7172.92908521143,7364.96590101549,6491.19280618646,6999.1358134109,7758.36921956034,8790.88152116679,8842.48528706869,7612.62845881291,9377.48879714989,9990.20444616996,12077.3747094687,12935.4522712126
Montenegro,MNE,"Population, total",SP.POP.TOTL,619428,620345,621418,622587,623744,624651,625353,625982,626438,626753,626590,625053,623591,623529,623831
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,7.96692181,8.29550457,8.47144604,8.00086784,9.02188778,8.63302994,7.98255396,8.34355545,8.32983208,11.42177582,10.55253506,10.92241859,..,..
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.2,99,99.3,99.7,97.7,99.5,99.6,100,100,100,99.9,99.8,100,100,..
Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,37.5,35.6115,56.8388,60.31,63.8869,68.1198,69.8816,71.2723,71.5171,73.4767,77.6088,82.2197,88.2219,89.8052,88.8826
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.990243902439,76.0829268292683,76.3,76.490243902439,76.3390243902439,76.6024390243903,76.5414634146342,76.6853658536585,77.8853658536585,76.6829268292683,75.9317073170732,73.8243902439024,76.1878048780488,77.5878048780488,..
Montenegro,MNE,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.25479888916,98.0292282104492,99.0702972412109,..,..,101.203620910645,100.174591064453,100.943252563477,103.264472961426,103.651741027832,103.846572875977,104.399673461914,105.621368408203,106.109619140625,..
Montenegro,MNE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.99609375,93.1708908081055,92.6130599975586,..,..,91.863410949707,90.5575180053711,90.6022262573242,91.4442672729492,91.84033203125,92.3578720092773,93.1638412475586,92.1609725952148,93.8724975585938,..
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.14,64.472,64.804,65.137,65.471,65.806,66.141,66.477,66.813,67.15,67.488,67.826,68.164,68.502,68.84
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,99.7803263266018,106.658853993576,111.766044513287,102.770930155442,100.127619998369,102.688977351832,103.672945121037,105.554964991437,109.609296759902,108.844577462214,87.0060180817206,105.029993243347,125.898604629493,118.542754014976,112.422791954363
Montenegro,MNE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.6422887020854,19.510956477632,19.7503235132613,20.1666567037851,19.0034072486308,20.1470675154439,24.745138790014,26.9220400312531,29.2492381726437,27.3053983897686,27.8598072942811,22.1219240881545,21.5139623140916,19.6277364558494,20.2377103353626
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.649,19.759,19.808,19.585,18.054,17.555,17.732,16.082,15.19,15.128,17.878,16.543,14.851,14.621,14.1
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.49955709403216,5.52464523319847,3.06234368502997,4.12221286860944,2.7192440802029,4.34458297635238,0.52118550608968,5.05789816173446,3.06564133025955,2.89097476137077,-7.17820744246774,8.15473889823681,1.52720357976111,3.40334130078834,3.23651373521014
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3067.9853515625,3301.98876953125,3164.17724609375,3379.7431640625,3435.40698242188,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3455.39624023438,3771.4462890625,3993.38745117188
Morocco,MAR,"Population, total",SP.POP.TOTL,32467016,32912588,33355241,33787571,34204780,34607588,35023457,35446392,35839760,36210898,36584208,36954442,37329064,37712505,38081173
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,5.55294838577208,..,5.48276036642721,5.133369043677,5.08530197423073,4.73564982004448,4.96022713486949,5.0032567210502,6.28428263644307,5.64273401285138,5.91224674061277,6.02096928801329,..
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.41861057,5.37019396,5.39619017,5.25540543,5.41626596,5.10435581,5.09203386,4.98920393,4.94516659,4.9953146,5.59079361,5.522717,5.68049145,..,..
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.7,96.1,96.4,97.2,97.3,97.3,97.8,100,98.1,99.6,100,100,100,100,..
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,52,46.1075,55.4161,56,56.7746,57.08,58.2712,61.7622,64.8039,84.1204,84.1204,88.1303,89.9,91,..
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313,..
Morocco,MAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.166739963715,108.872184910968,108.773776884177,108.130874044354,107.319519161584,106.046255203021,105.897808666144,106.856009139924,108.263128143079,110.072941907486,112.354037460932,112.940882286764,116.554648725847,117.598816130003,116.588650279809
Morocco,MAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,63.0757983249551,66.0255284774218,68.7358726261435,..,..,..,..,78.2157249451868,78.470919593794,79.3440512967066,80.3087996541375,80.740396321068,84.4553724029251,87.7346312462207,89.9834863018408
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.018,58.581,59.142,59.7,60.256,60.809,61.36,61.908,62.453,62.994,63.532,64.065,64.596,65.121,65.643
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,69.541979610144,76.8258714906247,78.2221018956072,73.8577565315318,71.8935667539398,67.2886759253849,71.1226603816864,74.1733578786573,77.2548875243989,75.9981158798422,68.8438033904364,75.5234171756506,101.132382053244,93.7914030606318,95.757654932711
Morocco,MAR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.3317038596937,29.0032363847791,29.9543707765302,28.4213229777508,27.0159188539863,25.8697787535513,28.6835994366913,28.135469298761,27.858575328575,27.1927093583345,26.2256860657523,26.2880092874382,26.6759509919898,25.4186603688229,26.145901520977
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.09,8.91,8.99,9.23,9.7,9.46,9.3,9.223,9.271,9.194,11.223,10.576,9.494,9.044,8.943
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.67972935662864,7.13405842300445,7.9945031610722,6.57141389665537,7.70256844839309,7.3930936986377,4.69699024225795,2.63820737310658,3.48493202422782,2.31781394821475,-1.21952250011192,2.37743572761507,4.36445074432608,5.4368591229252,1.85177502474457
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,496.185839392659,618.17649286789,685.685748199513,686.505672517351,697.142680444123,610.563774706589,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351,622.985619320596,647.28579950207
Mozambique,MOZ,"Population, total",SP.POP.TOTL,22999235,23649039,24337846,25051611,25788475,26547572,27337105,28166393,29018644,29884380,30783688,31707800,32656246,33635160,34631766
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.24539789470058,5.53052494030773,5.5575098991394,6.03576993942261,6.39920843528224,5.91515660575298,5.80086994171143,5.48664999008179,5.38976001739502,5.99969523584354,6.17059556957808,6.34063583505687,5.97607342054314,..,..
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.29249668,4.9217639,5.14035702,6.04556036,6.24013042,6.60972881,7.21501875,7.80532169,7.97903347,7.90207434,7.54172373,8.86981869,8.77717781,..,..
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.9,20.2,21.2,22.4,24.8,24,26.2,24.3,31.1,29.7,30.6,31.5,33.2,36,..
Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.17,4.6,5,5.5,6,6.5,7,7.79633,10.9,12.4793,14.2874,16.3576,18.7913,19.8434,..
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611,..
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,116.867207366317,113.599054478212,113.200785284243,114.118825775581,114.277516463599,114.82837357539,113.687876415561,111.566194762496,115.270990181058,117.86067127577,118.980061431837,..,119.162225223393,..,..
Mozambique,MOZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,25.1208838457009,26.0157578808472,25.6446165136399,34.4439086914062,33.95458984375,34.5285606384277,..,37.2411918640137,..,..,..,..,..,..,..
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.83,32.336,32.846,33.36,33.878,34.4,34.926,35.455,35.988,36.528,37.074,37.628,38.187,38.753,39.326
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,73.8373532681892,84.4062119333019,105.934588060511,109.38537659913,116.356855242217,98.7612036510901,110.394358201481,105.745640702087,124.607457525372,105.591171401921,99.906146051979,112.078964458333,135.279578416991,105.627503637428,95.6718114616269
Mozambique,MOZ,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.261,3.296,3.305,3.346,3.377,3.426,3.457,3.539,3.604,3.646,3.921,4.053,3.596,3.519,3.527
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.6344394520444,5.59148237823661,7.33267044704149,8.42600102501767,8.16990745558277,6.99284029026121,5.86247291518572,6.13610824360305,6.26886221471075,6.57911006765414,-9.04834717984643,-12.0163724829177,4.0374934360085,0.958446625126115,-0.97204641363362
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1010.53417343401,1213.62898703376,1202.6658960055,1199.09561597055,1293.00042298688,1166.73305546337,1229.19713515893,1272.82241830603,1298.21310320785,1425.98954211903,1490.21683548367,1242.72134419599,1158.05005034332,1233.19666209269,1359.25961394135
Myanmar,MMR,"Population, total",SP.POP.TOTL,49024382,49419820,49837446,50262658,50681634,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798,54500091
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,0.787440001964569,..,..,..,..,..,2.16652989387512,1.99249005317688,1.99976003170013,..,..,..,..,..
